,Unnamed: 0,random,session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,reviewed_at_datetime,entered_code,Nationality,Sex,Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,SessionID,valence_condition,means_condition,material,variable,user_id,material.variable,response,sw_neg_ans1,sw_neg_ans2,sw_neg_ans3,sw_neg_ans4,sw_neg_ans5,sw_neg_ans6,sw_neg_ans7,sw_neg_ans8,sw_neg_ans9,sw_neg_ans10,sw_other,sw_pos_ans1,sw_pos_ans2,sw_pos_ans3,sw_pos_ans4,sw_pos_ans5,neg,pos,neither,goal_object,non_goal_object,controllable,uncontrollable,neither_control
182,2446,0.17646811199999998-->0.062255673,5f5bc5bbe06d3536770d7e78,5e8646ec42953f0e9bd50696,APPROVED,45:20.0,59:31.6,851.641,56,59:11.3,40D80FA4,United Kingdom,Female,40,"Sep 11, 2020 2:45:23 pm","Sep 11, 2020 2:59:27 pm",Complete,0,0,0,English,0,1599849923_5f5bc5c3b902f9.86482216,negative,present,sally_wine,response,5e8646ec42953f0e9bd50696,sally_wine.response,Sally dropped the bottle of wine?,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
183,2605,0.9799296040000001-->0.9603500770000001,5f5b668710ec482922b63419,5bdc1c289ab26e0001a46b96,APPROVED,59:12.4,05:08.7,356.313,27,16:27.2,4DE9B385,United Kingdom,Female,37,"Sep 11, 2020 7:59:15 am","Sep 11, 2020 8:05:03 am",Complete,0,0,0,English,0,1599825555_5f5b6693b96d82.14338109,positive,present,sally_wine,response,5bdc1c289ab26e0001a46b96,sally_wine.response,the neighbour reveals she is dying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
184,2550,0.501975697-->0.057578447000000005,5f5b8f164e9b772deeeb7797,5eed11c3dea2cb12195f0c85,APPROVED,54:44.0,04:14.1,570.055,59,41:06.9,510FA8B2,United Kingdom,Female,44,"Sep 11, 2020 10:54:46 am","Sep 11, 2020 11:04:11 am",Complete,0,0,0,English,0,1599836086_5f5b8fb65a5db1.06507271,positive,absent,sally_wine,response,5eed11c3dea2cb12195f0c85,sally_wine.response,shop shut and insteads chats to neighbour,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
185,2596,0.48627414399999996-->0.587378637,5f5b65e7c81d362906737c73,5e9397d303807b2006e77d5a,APPROVED,56:26.7,02:43.3,376.612,41,16:07.9,4DE9B385,United Kingdom,Female,23,"Sep 11, 2020 7:56:28 am","Sep 11, 2020 8:02:41 am",Complete,0,0,0,English,0,1599825388_5f5b65ec122a80.83598406,positive,present,sally_wine,response,5e9397d303807b2006e77d5a,sally_wine.response,She ends up inviting neighbour in for dinner and to share wine,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
186,2482,0.72839732-->0.651014377,5f5cef8e28e7915043b0cfaf,5c1c1e7fdbc4da000164934f,APPROVED,56:04.3,02:57.1,412.773,27,10:01.1,3833C7F5,United Kingdom,Female,22,"Sep 12, 2020 11:56:06 am","Sep 12, 2020 12:02:55 pm",Complete,0,0,0,English,0,1599926166_5f5cef964616a2.31053366,negative,absent,sally_wine,response,5c1c1e7fdbc4da000164934f,sally_wine.response,They have a fight,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
187,2434,0.785992833-->0.753091499,5f5bc49d69102536ff6a47ad,5aff1adb293d310001021738,APPROVED,40:36.5,46:28.7,352.171,21,58:46.2,40D80FA4,United Kingdom,Female,24,"Sep 11, 2020 2:40:39 pm","Sep 11, 2020 2:46:26 pm",Complete,0,0,0,English,0,1599849639_5f5bc4a7433be9.21990515,negative,present,sally_wine,response,5aff1adb293d310001021738,sally_wine.response,she forgets to go to the shop ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
188,2523,0.803892587-->0.651364136,5f5b8dd0f7a8c72e7f3b15bc,5f310877a901af046cd5f569,APPROVED,46:44.7,29:46.5,2581.765,27,40:12.5,510FA8B2,United Kingdom,Male,11,"Sep 11, 2020 10:46:49 am","Sep 11, 2020 11:29:45 am",Complete,0,0,0,English,0,1599835609_5f5b8dd9408a59.58234306,positive,absent,sally_wine,response,5f310877a901af046cd5f569,sally_wine.response,"During the conversation Sally offhandedly mentions being unable to get any wine. As the pair get to their houses, the neighbour tells Sally to wait where she is, and they disappear into their house, and after a few minutes they reappear with a bottle of wine for her. ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
189,2612,0.6154581610000001-->0.452928615,5f5b66cc71abb22933c14c6c,5f53cfde4e91947067d2435a,APPROVED,06:50.0,33:28.0,1597.946,35,16:42.2,4DE9B385,United States,Female,55,"Sep 11, 2020 8:23:00 am","Sep 11, 2020 8:33:14 am",Complete,0,0,0,English,0,1599826980_5f5b6c24bf2668.23078806,positive,present,sally_wine,response,5f53cfde4e91947067d2435a,sally_wine.response,Perhaps the neighbor collapsed and died,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
190,2465,0.6903580690000001-->0.120441718,5f5ced8d674b950b3eb6b28d,5e08b611361a851bde3ce928,APPROVED,48:47.1,21:47.9,1980.839,34,09:26.4,3833C7F5,United Kingdom,Female,6,"Sep 12, 2020 11:48:49 am","Sep 12, 2020 12:21:42 pm",Complete,0,0,0,English,0,1599925729_5f5cede15a5252.01531996,negative,absent,sally_wine,response,5e08b611361a851bde3ce928,sally_wine.response,"In her frustration she doesn't look carefully when crossing the road. The next moment, she wakes up in hospital.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
191,2466,0.34716715600000003-->0.252766416,5f5ceddb3e753450378e3a2d,5efa0eb2fce41c0c97d19210,APPROVED,49:11.5,10:29.8,1278.311,32,09:28.3,3833C7F5,United Kingdom,Female,7,"Sep 12, 2020 11:50:00 am","Sep 12, 2020 12:10:21 pm",Complete,0,0,0,English,0,1599925800_5f5cee281ac800.89105150,negative,absent,sally_wine,response,5efa0eb2fce41c0c97d19210,sally_wine.response,The neighbour insults Sally to the point where she returns later that evening (having got hammered on her grandmas brandy) and rearranges his garden gnomes into the Karma Sutra positions she found in a book on her grandmas shelf. ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
192,2441,0.8066495659999999-->0.7200653570000001,5f5bc5405bbf4b364b00061f,5f4555bdcad55b1274e7ebe1,APPROVED,43:15.3,52:56.6,581.237,21,59:01.6,40D80FA4,United Kingdom,Male,31,"Sep 11, 2020 2:43:17 pm","Sep 11, 2020 2:52:55 pm",Complete,0,0,0,English,0,1599849797_5f5bc545244ad8.71081308,negative,present,sally_wine,response,5f4555bdcad55b1274e7ebe1,sally_wine.response,The neighbour thinks sally is an alcoholic and loses her cool,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
193,2501,0.666069306-->0.874025717,5f5cf06ff0fc870ad60e2f61,5f0daa621b71130009e9b969,APPROVED,59:49.6,06:08.0,378.364,48,10:40.7,3833C7F5,United Kingdom,Female,41,"Sep 12, 2020 11:59:51 am","Sep 12, 2020 12:06:05 pm",Complete,0,0,0,English,0,1599926391_5f5cf077774ff2.12118617,negative,absent,sally_wine,response,5f0daa621b71130009e9b969,sally_wine.response,She has lost her keys,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
194,2437,0.915256293-->0.0029603040000000004,5f5bc4e59b6b83360c48a5cb,5f1968d176ea4f02a1729bdc,APPROVED,41:48.0,51:10.5,562.504,26,58:53.5,40D80FA4,United Kingdom,Female,29,"Sep 11, 2020 2:41:50 pm","Sep 11, 2020 2:51:08 pm",Complete,0,0,0,English,0,1599849710_5f5bc4ee7447f5.64887714,negative,present,sally_wine,response,5f1968d176ea4f02a1729bdc,sally_wine.response,Her neighbour reveals she knows Sally is having an affair with her husband.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
195,2561,0.549362016-->0.355221341,5f5b8fb9bacc022db3627cf5,5db186fc4e7b0b0019151944,APPROVED,55:28.4,12:01.0,992.554,32,41:26.6,510FA8B2,United Kingdom,Female,50,"Sep 11, 2020 10:55:32 am","Sep 11, 2020 11:11:58 am",Complete,0,0,0,English,0,1599836132_5f5b8fe4763385.88223309,positive,absent,sally_wine,response,5db186fc4e7b0b0019151944,sally_wine.response,The neighbour offers her a nice bottle of wine.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
196,2540,0.7241099809999999-->0.572077979,5f5b8eb116b98d0cd6fb656a,5ce98960b8a8130019d684dd,APPROVED,50:28.7,05:01.7,872.932,26,40:45.9,510FA8B2,United Kingdom,Female,22,"Sep 11, 2020 10:50:31 am","Sep 11, 2020 11:04:58 am",Complete,0,0,0,English,0,1599835830_5f5b8eb6e86741.51859962,positive,absent,sally_wine,response,5ce98960b8a8130019d684dd,sally_wine.response,Sally's neighbour gives Sally a bottle of wine as a gift during their interaction.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
197,2469,0.669635944-->0.053894677,5f5cee552e200e0ae343841f,5e5254e98564972649a270c2,APPROVED,50:50.4,08:13.2,1042.798,33,09:34.2,3833C7F5,United Kingdom,Female,9,"Sep 12, 2020 11:50:52 am","Sep 12, 2020 12:08:11 pm",Complete,0,0,0,English,0,1599925852_5f5cee5c0422b7.33304047,negative,absent,sally_wine,response,5e5254e98564972649a270c2,sally_wine.response,She got into a argument with her neighbour and was unable to buy wine. ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
198,2625,0.281462863-->0.242226422,5f5b74db030497095e615bc1,5daa50967776b10016e1bc9b,APPROVED,01:38.6,24:57.6,1399.002,33,17:00.7,4DE9B385,United Kingdom,Male,57,"Sep 11, 2020 9:01:40 am","Sep 11, 2020 9:24:51 am",Complete,0,0,0,English,0,1599829299_5f5b7533e2d3f3.32200280,positive,present,sally_wine,response,5daa50967776b10016e1bc9b,sally_wine.response,She gets home just as the postcode lottery people are driving away with the oversized novelty cheque they had for her.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
199,2442,0.020655738-->0.565676951,5f5bc5450b0a3e15adbe9795,5f2727237db2474089b79602,APPROVED,46:27.0,57:04.7,637.7,26,59:03.5,40D80FA4,Ireland,Male,48,"Sep 11, 2020 2:46:40 pm","Sep 11, 2020 2:57:03 pm",Complete,0,0,0,English,0,1599850000_5f5bc6104e6136.34086662,negative,present,sally_wine,response,5f2727237db2474089b79602,sally_wine.response,she drops the wine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
200,2475,0.18914900399999998-->0.5017841279999999,5f5cef114e9b77507940c037,55bbf175fdf99b47c7d10a22,APPROVED,53:57.0,04:51.6,654.655,27,09:46.5,3833C7F5,United Kingdom,Male,15,"Sep 12, 2020 11:53:58 am","Sep 12, 2020 12:04:49 pm",Complete,0,0,0,English,0,1599926038_5f5cef164d0aa2.44179562,negative,absent,sally_wine,response,55bbf175fdf99b47c7d10a22,sally_wine.response,"The Police are called, and Sally is arrested for causing a disturbance. She is still in her pyjamas and is swearing at the neighbour as she is led away by the poilice. ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
201,2543,0.780148717-->0.956418465,5f5b8ec6e585c32e3cf7184c,5dfb4689ecb3ea86da0fd236,APPROVED,50:49.6,58:43.6,473.997,30,40:53.1,510FA8B2,Ireland,Female,28,"Sep 11, 2020 10:51:22 am","Sep 11, 2020 10:58:42 am",Complete,0,0,0,English,0,1599835882_5f5b8eead11640.55339929,positive,absent,sally_wine,response,5dfb4689ecb3ea86da0fd236,sally_wine.response,Her neighbour brings over a bottle of wine for her,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
202,2564,0.541199847-->0.299579461,5f5b8fdf55ee7f2e87cb8b61,5f5158c1573b9938ed97d812,APPROVED,55:29.3,21:38.0,1568.751,32,41:32.6,510FA8B2,United Kingdom,Female,54,"Sep 11, 2020 10:55:32 am","Sep 11, 2020 11:21:31 am",Complete,0,0,0,English,0,1599836132_5f5b8fe4548611.39472557,positive,absent,sally_wine,response,5f5158c1573b9938ed97d812,sally_wine.response,Her neighbour collapses,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
203,2476,0.190965108-->0.107564157,5f5cef191c93d2509a59ae3d,5aeaa1e5eb500a00010a21c0,APPROVED,54:01.1,07:11.4,790.307,24,09:48.5,3833C7F5,United States,Male,16,"Sep 12, 2020 11:54:04 am","Sep 12, 2020 12:07:10 pm",Complete,0,0,0,English,0,1599926044_5f5cef1c0462c8.87312322,negative,absent,sally_wine,response,5aeaa1e5eb500a00010a21c0,sally_wine.response,The neighbor threatens Sally with violence and she has to call the police.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
204,2547,0.23424984-->0.7029951940000001,5f5b8f0691f8b62ecdadf06d,58794c1e327dab000199ea58,APPROVED,51:55.0,00:13.2,498.244,63,41:01.2,510FA8B2,United Kingdom,Female,38,"Sep 11, 2020 10:51:57 am","Sep 11, 2020 11:00:07 am",Complete,0,0,0,English,0,1599835917_5f5b8f0da6d149.78642274,positive,absent,sally_wine,response,58794c1e327dab000199ea58,sally_wine.response,THE NEIGHBOUR INVITES HER IN FOR A GLAS SOF WINE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
205,2583,0.10640691099999999-->0.064973484,5f5b653da5d80827ab014ce4,5c631c65787ee80001ffba5e,APPROVED,53:37.9,08:52.7,914.781,48,15:23.6,4DE9B385,United Kingdom,Female,12,"Sep 11, 2020 7:53:55 am","Sep 11, 2020 8:08:49 am",Complete,0,0,0,English,0,1599825235_5f5b65534fc858.61417286,positive,present,sally_wine,response,5c631c65787ee80001ffba5e,sally_wine.response,the neighbour has bought a boat and invited Sally and her family on board ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
206,2473,0.29039393399999996-->0.466062618,5f5ceedfda1b6250b6346110,5788d88416a091000112be18,APPROVED,53:45.7,16:03.6,1337.892,54,09:42.4,3833C7F5,United Kingdom,Female,17,"Sep 12, 2020 11:53:48 am","Sep 12, 2020 12:16:01 pm",Complete,0,0,0,English,0,1599926028_5f5cef0c713891.98085298,negative,absent,sally_wine,response,5788d88416a091000112be18,sally_wine.response,The neighbour tells her she is pregnant with Sally's husband's baby and they are planning to run away together. With the dog.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
207,2541,0.115615662-->0.6898776959999999,5f5b8eb61989292e6cb59591,5f443f239d4eda77437dae01,APPROVED,50:34.6,58:46.4,491.832,18,40:48.0,510FA8B2,United Kingdom,Female,24,"Sep 11, 2020 10:50:38 am","Sep 11, 2020 10:58:44 am",Complete,0,0,0,English,0,1599835838_5f5b8ebe554796.79006718,positive,absent,sally_wine,response,5f443f239d4eda77437dae01,sally_wine.response,Her neighbour gives her a bottle of wine to take to her dinner.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
208,2443,0.275452847-->0.9537031840000001,5f5bc55cc9d65f35671e256b,5f2ac77688f11d39a0aaf463,APPROVED,43:43.3,00:36.7,1013.353,25,59:05.3,40D80FA4,United Kingdom,Female,32,"Sep 11, 2020 2:43:45 pm","Sep 11, 2020 3:00:32 pm",Complete,0,0,0,English,0,1599849825_5f5bc5615936b0.06517201,negative,present,sally_wine,response,5f2ac77688f11d39a0aaf463,sally_wine.response,"The fight gets heated and the neighbour waves a knife at Sally. Wanting to protect herself, Sally smashes the wine bottle on the brick wall and holds it out in front of her like a weapon. ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
209,2580,0.612053438-->0.7702860359999999,5f5b6524291dc628dbf71e61,5c27b1270091e40001ca1d1b,APPROVED,53:11.5,58:21.0,309.435,39,15:17.4,4DE9B385,United Kingdom,Female,9,"Sep 11, 2020 7:53:13 am","Sep 11, 2020 7:58:18 am",Complete,0,0,0,English,0,1599825193_5f5b65298b3c74.24890936,positive,present,sally_wine,response,5c27b1270091e40001ca1d1b,sally_wine.response,she drops the bottle of wine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
210,2586,0.41415053700000004-->0.130274341,5f5b6568332910294f46d699,5e1b21bd07c9c73546a11776,APPROVED,54:18.8,01:08.4,409.569,43,15:29.8,4DE9B385,United Kingdom,Female,10,"Sep 11, 2020 7:54:22 am","Sep 11, 2020 8:01:06 am",Complete,0,0,0,English,0,1599825262_5f5b656e28ca35.63881166,positive,present,sally_wine,response,5e1b21bd07c9c73546a11776,sally_wine.response,The neighbour decided to come and join her for Friday dinner,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
211,2416,0.247189701-->0.65061255,5f5bc310f7a8c7368446ae73,56d1f9597bbc32000589a58d,APPROVED,33:56.7,41:37.7,461.036,57,58:10.8,40D80FA4,United Kingdom,Female,8,"Sep 11, 2020 2:33:58 pm","Sep 11, 2020 2:41:36 pm",Complete,0,0,0,English,0,1599849238_5f5bc316ca4fc5.78672144,negative,present,sally_wine,response,56d1f9597bbc32000589a58d,sally_wine.response,she falls over and breaks the bottle of wine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
212,2427,0.534673236-->0.290025036,5f5bc414d99525367aaf6936,5873b2d22bd3c90001859b76,APPROVED,38:16.8,53:48.2,931.413,41,58:32.8,40D80FA4,United Kingdom,Male,17,"Sep 11, 2020 2:38:18 pm","Sep 11, 2020 2:53:46 pm",Complete,0,0,0,English,0,1599849498_5f5bc41aa1efb7.17305624,negative,present,sally_wine,response,5873b2d22bd3c90001859b76,sally_wine.response,She dropped the bottle of wine.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
213,2510,0.7886684359999999-->0.31291647899999997,5f5cf0f89f8bd9500d980401,5f502f77b2c26c1a4d6a7e59,APPROVED,02:03.6,31:27.4,1763.798,22,10:59.4,3833C7F5,United Kingdom,Male,57,"Sep 12, 2020 12:22:19 pm","Sep 12, 2020 12:31:23 pm",Complete,0,0,0,English,0,1599927739_5f5cf5bb180015.22074497,negative,absent,sally_wine,response,5f502f77b2c26c1a4d6a7e59,sally_wine.response,The neighbour gives her a bottle of wine because they realised they were in the wrong,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
214,2590,0.19814136899999998-->0.380361922,5f5b659d09e9c128d429c6fd,5ab8d402e1546900019b71b7,APPROVED,55:09.6,07:43.0,753.384,42,15:38.3,4DE9B385,United Kingdom,Female,18,"Sep 11, 2020 7:55:11 am","Sep 11, 2020 8:07:40 am",Complete,0,0,0,English,0,1599825311_5f5b659fd6c1f0.64206025,positive,present,sally_wine,response,5ab8d402e1546900019b71b7,sally_wine.response,The neighbour invited her for dinner at their house.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
215,2450,0.689792269-->0.9535314309999999,5f5bc5ccec0fc214cd296194,5c23615d70d93a0001202ea2,APPROVED,45:41.7,27:23.1,2501.369,28,59:19.1,40D80FA4,United Kingdom,Male,43,"Sep 11, 2020 2:45:50 pm","Sep 11, 2020 3:27:20 pm",Complete,0,0,0,English,0,1599849950_5f5bc5dea7b758.96344426,negative,present,sally_wine,response,5c23615d70d93a0001202ea2,sally_wine.response,"after she has her arguement sally is shaken up and drops the bottle on the floor , she decides to go buy a new one and the shop is closed ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
216,2567,0.76411162-->0.078852611,5f5b8ff78ddeed2f1af956c3,5f04d5b3973f3714f5492709,APPROVED,56:11.3,09:17.3,786.014,20,41:38.4,510FA8B2,United Kingdom,Female,57,"Sep 11, 2020 10:56:13 am","Sep 11, 2020 11:09:15 am",Complete,0,0,0,English,0,1599836173_5f5b900d417d77.31870310,positive,absent,sally_wine,response,5f04d5b3973f3714f5492709,sally_wine.response,She tells her something or she finds another place to buy some wine.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
217,2432,0.366884631-->0.194558762,5f5bc4995b5eb43683559a08,5af5d34e25561e00013ab3d7,APPROVED,41:45.6,02:45.1,1259.543,54,58:42.1,40D80FA4,United Kingdom,Female,35,"Sep 11, 2020 2:41:47 pm","Sep 11, 2020 3:02:43 pm",Complete,0,0,0,English,0,1599849707_5f5bc4eb209680.45630015,negative,present,sally_wine,response,5af5d34e25561e00013ab3d7,sally_wine.response,Someone she has not seen in ages appears to visit her out of the blue. They have brought a much nicer bottle of wine.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
218,2593,0.9014815409999999-->0.095695351,5f5b65c17b278528e1ea1c08,5f4524a7cd108b0925b0d08c,APPROVED,55:48.5,30:24.2,2075.72,23,15:45.1,4DE9B385,United Kingdom,Male,20,"Sep 11, 2020 7:55:53 am","Sep 11, 2020 8:30:18 am",Complete,0,0,0,English,0,1599825353_5f5b65c993b3b7.99167318,positive,present,sally_wine,response,5f4524a7cd108b0925b0d08c,sally_wine.response,"They witness a large hot air balloon falling from the sky at a racing speed. The person in the balloon's basket jumps, tucks, and rolls onto the small field of grass to Sally and her neighbour. The person, a tall woman covered in burns and bruises, sprinted away into the distance, letting her huge balloon fall silently lower and lower until finally it crashed into a nearby house. ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
